product_id,discounted_price,actual_price,discount_percentage,rating,rating_count,product_name,category,img_link,product_link
B09PLD9TCD,26999,42999,0.37,4.2,1510,Kodak 126 cm (50 inches) Bezel-Less Design Series 4K Ultra HD Smart Android LED TV 50UHDX7XPROBL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/I/41s2f-e1d3L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Kodak-inches-Android-50UHDX7XPROBL-Bezel-Less/dp/B09PLD9TCD/ref=sr_1_473?qid=1672909147&s=electronics&sr=1-473
B0B8ZKWGKD,893,1052,0.15,4.3,106,ZORBES?? Wall Adapter Holder for Alexa Echo Dot 4th Generation|A Space-Saving Solution with Cord Management for Your Smart Home Speakers -White (Holder Only),"Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41J0RvJFffL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Generation-Space-Saving-Solution-Management-Speakers/dp/B0B8ZKWGKD/ref=sr_1_474?qid=1672909147&s=electronics&sr=1-474
B09NNJ9WYM,10990,19990,0.45,3.7,129,Sansui 80cm (32 inches) HD Ready Smart LED TV JSY32SKHD (BLACK) With Bezel-less Design,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41eThX4gyWL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Sansui-inches-JSY32SKHD-Bezel-less-Design/dp/B09NNJ9WYM/ref=sr_1_475?qid=1672909147&s=electronics&sr=1-475
B08H5L8V1L,379,1099,0.66,4.3,3049,Synqe USB Type C Fast Charging Cable 2M Charger Cord Data Cable Compatible with Samsung Galaxy M51|Galaxy M31S| S10e S10 S9 S20 Plus| Note10 9 8|M40 A50 A70| Redmi Note 9| Moto G7| Poco F1 (2M| Grey),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51L+sZTCgzL._SY300_SX300_.jpg,https://www.amazon.in/Synqe-Charging-Charger-Samsung-Galaxy/dp/B08H5L8V1L/ref=sr_1_476?qid=1672909147&s=electronics&sr=1-476
B0B8CXTTG3,16999,25999,0.35,4.2,32840,MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/I/41bO-mGKk+L._SY300_SX300_.jpg,https://www.amazon.in/MI-inches-Ready-Android-L32M7-EAIN/dp/B0B8CXTTG3/ref=sr_1_477?qid=1672909147&s=electronics&sr=1-477
B09HCH3JZG,699,1899,0.63,4.4,390,Bestor ?? 8K Hdmi 2.1 Cable 48Gbps 9.80Ft/Ultra High Speed Hdmi Braided Cord For Roku Tv/Ps5/Hdtv/Blu-Ray Projector| Laptop| Television| Personal Computer| Xbox| Ps4| Ps5| Ps4 Pro (1 M| Grey),"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",https://m.media-amazon.com/images/I/4175g2Idd9L._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/BESTOR%C2%AE-48Gbps-9-80FT-Braided-Cord-4K/dp/B09HCH3JZG/ref=sr_1_478?qid=1672909147&s=electronics&sr=1-478
B097JVLW3L,2699,3500,0.23,3.5,621,Irusu Play VR Plus Virtual Reality Headset with Headphones for Gaming (Black),"Electronics|HomeTheater,TV&Video|Accessories|3DGlasses",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31z9cuviPzL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Virtual-Reality-Headset-Headphones-Gaming/dp/B097JVLW3L/ref=sr_1_479?qid=1672909147&s=electronics&sr=1-479
B09SB6SJB4,129,599,0.78,4.1,265,Amazon Brand - Solimo Fast Charging Braided Type C Data Cable Seam| Suitable For All Supported Mobile Phones (1 Meter| Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/311Rq7jXvgL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Amazon-Brand-Charging-Suitable-Supported/dp/B09SB6SJB4/ref=sr_1_480?qid=1672909147&s=electronics&sr=1-480
B08NW8GHCJ,389,999,0.61,4.3,838,Synqe USB C to USB C 60W Nylon Braided Fast Charging Type C to Type C Cable Compatible with Samsung Galaxy Note 20/Ultra| S20 S22 S21 S20 FE A73 A53 A33 (2M| Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41TBdmDqSjL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Charging-Braided-Compatible-Samsung-Galaxy/dp/B08NW8GHCJ/ref=sr_1_481?qid=1672909149&s=electronics&sr=1-481
B09YHLPQYT,246,600,0.59,4.2,143,Shopoflux Silicone Remote Cover for Mi Smart TV and Mi TV Stick/MI Box S / 3S / MI 4X / 4A Smart LED TV (Black),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/213GZPC7uwL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Shopoflux-Silicone-Remote-Cover-Xiaomi/dp/B09YHLPQYT/ref=sr_1_482?qid=1672909149&s=electronics&sr=1-482
B08G1RW2Q3,299,799,0.63,4,151,EYNK Extra Long Micro USB Fast Charging USB Cable | Micro USB Data Cable | Quick Fast Charging Cable | Charger Sync Cable | High Speed Transfer Android Smartphones V8 Cable (2.4 Amp| 3m|) (White),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31WPRa-K7GL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/EYNK-Charging-Charger-Transfer-Smartphones/dp/B08G1RW2Q3/ref=sr_1_483?qid=1672909149&s=electronics&sr=1-483
B08YXJJW8H,247,399,0.38,3.9,200,LUNAGARIYA??| Protective Case Compatible with JIO Settop Box Remote Control|PU Leather Cover Holder (Before Placing Order|Please Compare The Dimensions of The Product with Your Remote),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41sA8PA31pL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/LUNAGARIYA%C2%AE-Protective-Compatible-Control-Dimensions/dp/B08YXJJW8H/ref=sr_1_484?qid=1672909149&s=electronics&sr=1-484
B09P8M18QM,1369,2999,0.54,3.3,227,7SEVEN?? Compatible with Fire Tv Stick Remote with Voice Command Feature Suitable for Second Generation Amazon Fire Tv Stick Remote Only - Pairing Must,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31w1SSKA-tL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/7SEVENTM-Bluetooth-Command-Compatible-Control/dp/B09P8M18QM/ref=sr_1_485?qid=1672909149&s=electronics&sr=1-485
B08BG4M4N7,199,499,0.6,3.8,538,PRUSHTI COVER AND BAGS| Protective Case for Airtel Xstream settop Box Remote Remote Control Pouch Cover Holder PU Leather Cover Holder(only Cover for Selling Purpose),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Bi9ZwBQ7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PRUSHTI-COVER-BAGS-Protective-Xstream/dp/B08BG4M4N7/ref=sr_1_486?qid=1672909149&s=electronics&sr=1-486
B07VJ9ZTXS,299,599,0.5,4,171,Aine HDMI Male to VGA Female Video Converter Adapter Cable (Black),"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",https://m.media-amazon.com/images/I/41dwFttHxpL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Female-Converter-Adapter-Projectors-Devices/dp/B07VJ9ZTXS/ref=sr_1_487?qid=1672909149&s=electronics&sr=1-487
B084872DQY,14999,14999,0,4.3,27508,Mi 80 cm (32 inches) HD Ready Android Smart LED TV 4A PRO | L32M5-AL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51xmNdrIlcS._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Mi-inches-Ready-Android-Black/dp/B084872DQY/ref=sr_1_488?qid=1672909149&s=electronics&sr=1-488
B00GGGOYEU,299,699,0.57,3.9,1454,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - 1.5M),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41Wb7LHAeLL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Storite-USB-2-0-Mini-External/dp/B00GGGOYEU/ref=sr_1_489?qid=1672909149&s=electronics&sr=1-489
B08FD2VSD9,24990,51990,0.52,4.2,2951,TCL 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43P615 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/I/51UuhCYmBnL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/TCL-inches-Certified-Android-43P615/dp/B08FD2VSD9/ref=sr_1_490?qid=1672909149&s=electronics&sr=1-490
B0BQRJ3C47,249,999,0.75,5,,REDTECH USB-C to Lightning Cable 3.3FT| [Apple MFi Certified] Lightning to Type C Fast Charging Cord Compatible with iPhone 14/13/13 pro/Max/12/11/X/XS/XR/8| Supports Power Delivery - White,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/I/31-q0xhaTAL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/REDTECH-Lightning-Certified-Charging-Compatible/dp/B0BQRJ3C47/ref=sr_1_491?qid=1672909149&s=electronics&sr=1-491
B095JPKPH3,61999,69999,0.11,4.1,6753,OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/I/41sSPp4pkYL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/OnePlus-163-8-inches-Android-65U1S/dp/B095JPKPH3/ref=sr_1_492?qid=1672909149&s=electronics&sr=1-492
B087JWLZ2K,24499,50000,0.51,3.9,3518,AmazonBasics 108 cm (43 inches) 4K Ultra HD Smart LED Fire TV AB43U20PS (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51z60rNcKSL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-108cm-inch-Ultra-Smart/dp/B087JWLZ2K/ref=sr_1_493?qid=1672909149&s=electronics&sr=1-493
B09DSXK8JX,10499,19499,0.46,4.2,1510,Kodak 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32HDX7XPROBL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41xL87ElgjL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Kodak-inches-Certified-Android-32HDX7XPROBL/dp/B09DSXK8JX/ref=sr_1_494?qid=1672909149&s=electronics&sr=1-494
B08V9C4B1J,349,999,0.65,4.3,838,Synqe Type C to Type C Short Fast Charging 60W Cable Compatible with Samsung Galaxy Z Fold3 5G| Z Flip3 5G| S22 5G| S22 Ultra| S21| S20| S20FE| A52| A73| A53 (0.25M| Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/I/31FmMK7a9PL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Synqe-Braided-Charging-Compatible-Samsung/dp/B08V9C4B1J/ref=sr_1_495?qid=1672909149&s=electronics&sr=1-495
B08PKBMJKS,197,499,0.61,3.8,136,Airtel DigitalTV HD Setup Box Remote,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31Lfjbfc47L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Airtel-DigitalTV-Setup-Box-Remote/dp/B08PKBMJKS/ref=sr_1_496?qid=1672909149&s=electronics&sr=1-496
B0B8VQ7KDS,1299,2499,0.48,4.3,301,Airtel Digital TV HD Set Top Box with FTA Pack | Unlimited Entertainment + Recording Feature + Free Standard Installation (6 Months Pack),"Electronics|HomeTheater,TV&Video|SatelliteEquipment|SatelliteReceivers",https://m.media-amazon.com/images/I/41Jy61seJKL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Airtel-Pack-Entertainment-Installation-Months/dp/B0B8VQ7KDS/ref=sr_1_497?qid=1672909149&s=electronics&sr=1-497
B086JTMRYL,1519,1899,0.2,4.4,19763,ESR USB C to Lightning Cable| 10 ft (3 m)| MFi-Certified| Braided Nylon Power Delivery Fast Charging for iPhone 14/14 Plus/14 Pro/14 Pro Max| iPhone 13/12/11/X/8 Series| Use with Type-C Chargers| Black,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/I/41I2mS67DyL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/ESR-Lightning-MFi-Certified-Delivery-Charging/dp/B086JTMRYL/ref=sr_1_498?qid=1672909149&s=electronics&sr=1-498
B09RWQ7YR6,46999,69999,0.33,4.3,21252,MI 138.8 cm (55 inches) 5X Series 4K Ultra HD LED Smart Android TV L55M6-ES (Grey),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41mW+TS5WKL._SY300_SX300_.jpg,https://www.amazon.in/138-8-inches-Ultra-Android-L55M6-ES/dp/B09RWQ7YR6/ref=sr_1_499?qid=1672909149&s=electronics&sr=1-499
B00OFM6PEO,299,799,0.63,4.3,1902,Storite USB Extension Cable USB 3.0 Male to Female Extension Cable High Speed 5GBps Extension Cable Data Transfer for Keyboard| Mouse| Flash Drive| Hard Drive| Printer and More- 1.5M - Blue,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51R1cOolXRL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Storite%C2%AE-150cm-Female-Extension-Printers/dp/B00OFM6PEO/ref=sr_1_500?qid=1672909149&s=electronics&sr=1-500
B0BF57RN3K,1799,19999,0.91,4.2,13937,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling| AI Voice Assistance| 100 Sports Modes IP67 Rating| 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,https://m.media-amazon.com/images/I/41WCgGbvwhL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Bluetooth-Calling-Assistance-Resolution/dp/B0BF57RN3K/ref=sr_1_1?qid=1672895748&s=electronics&sr=1-1
B0B3RRWSF6,1998,9999,0.8,4.3,27696,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3""|120+ Sports Modes| 240*240 PX High Res with SpO2| Heart Rate Monitoring & IP67 Rating",Electronics|WearableTechnology|SmartWatches,https://m.media-amazon.com/images/I/41sHRWXCfvL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RRWSF6/ref=sr_1_4?qid=1672895748&s=electronics&sr=1-4
B0B5B6PQCT,1999,7990,0.75,3.8,17831,boAt Wave Call Smart Watch| Smart Talk with Advanced Dedicated Bluetooth Calling Chip| 1.69?€? HD Display with 550 NITS & 70% Color Gamut| 150+ Watch Faces| Multi-Sport Modes|HR|SpO2| IP68(Active Black),Electronics|WearableTechnology|SmartWatches,https://m.media-amazon.com/images/I/41d69zua5LL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/boAt-Wave-Call-Dedicated-Multi-Sport/dp/B0B5B6PQCT/ref=sr_1_5?qid=1672895748&s=electronics&sr=1-5
B08HV83HL3,2049,2199,0.07,4.3,178912,MI Power Bank 3i 20000mAh Lithium Polymer 18W Fast Power Delivery Charging | Input- Type C | Micro USB| Triple Output | Sandstone Black,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,https://m.media-amazon.com/images/I/31grUs8OpvL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/20000mAh-Sandstone-Triple-Charging-Delivery/dp/B08HV83HL3/ref=sr_1_6?qid=1672895748&s=electronics&sr=1-6
B0BBN4DZBD,6499,8999,0.28,4,7807,Redmi A1 (Light Blue| 2GB RAM| 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,https://m.media-amazon.com/images/I/41Wd9J6nfpL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Redmi-Storage-Segment-5000mAh-Battery/dp/B0BBN4DZBD/ref=sr_1_7?qid=1672895748&s=electronics&sr=1-7
B0B3CPQ5PF,28999,28999,0,4.3,17415,OnePlus Nord 2T 5G (Jade Fog| 8GB RAM| 128GB Storage),Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,https://m.media-amazon.com/images/I/41iEc0hf6TL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/OnePlus-Nord-Jade-128GB-Storage/dp/B0B3CPQ5PF/ref=sr_1_8?qid=1672895748&s=electronics&sr=1-8
B0B3CQBRB4,28999,28999,0,4.3,17415,OnePlus Nord 2T 5G (Gray Shadow| 8GB RAM| 128GB Storage),Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,https://m.media-amazon.com/images/I/41qLZhKF5ZL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/OnePlus-Nord-Shadow-128GB-Storage/dp/B0B3CQBRB4/ref=sr_1_9?qid=1672895748&s=electronics&sr=1-9
B0BBN56J5H,6499,8999,0.28,4,7807,Redmi A1 (Black| 2GB RAM| 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,https://m.media-amazon.com/images/I/41CB1rnC5tL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Redmi-Storage-Segment-5000mAh-Battery/dp/B0BBN56J5H/ref=sr_1_10?qid=1672895748&s=electronics&sr=1-10
B0BBN3WF7V,6499,8999,0.28,4,7807,Redmi A1 (Light Green| 2GB RAM 32GB ROM) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,https://m.media-amazon.com/images/I/41JM3Ra+tiL._SY300_SX300_.jpg,https://www.amazon.in/Redmi-Segment-5000mAh-Battery-Leather/dp/B0BBN3WF7V/ref=sr_1_11?qid=1672895748&s=electronics&sr=1-11
B0BDRVFDKP,569,1000,0.43,4.4,67259,SanDisk Ultra?? microSDXC??? UHS-I Card| 64GB| 140MB/s R| 10 Y Warranty| for Smartphones,Electronics|Accessories|MemoryCards|MicroSD,https://m.media-amazon.com/images/I/41ML8ZbPiiL._SY300_SX300_QL70_ML2_.jpg,https://www.amazon.in/SanDisk-Ultra%C2%AE-microSDXCTM-Warranty-Smartphones/dp/B0BDRVFDKP/ref=sr_1_12?qid=1672895748&s=electronics&sr=1-12
B0B5LVS732,1898,4999,0.62,4.1,10689,"Noise Pulse Go Buzz Smart Watch Bluetooth Calling with 1.69"" Display| 550 NITS| 150+ Cloud Watch Face| SPo2| Heart Rate Tracking| 100 Sports Mode with Auto Detection| Longer Battery (Jet Black)",Electronics|WearableTechnology|SmartWatches,https://m.media-amazon.com/images/I/41Peg4pz7fL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise-Bluetooth-Calling-Tracking-Detection/dp/B0B5LVS732/ref=sr_1_13?qid=1672895748&s=electronics&sr=1-13
B09V2Q4QVQ,1299,1599,0.19,4,128311,Nokia 105 Single SIM| Keypad Mobile Phone with Wireless FM Radio | Charcoal,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,https://m.media-amazon.com/images/I/31-hWNXDxiL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Nokia-105-Single-Wireless-Charcoal/dp/B09V2Q4QVQ/ref=sr_1_14?qid=1672895748&s=electronics&sr=1-14
B09V12K8NT,1499,6990,0.79,3.9,21796,"boAt Wave Lite Smartwatch with 1.69"" HD Display| Sleek Metal Body| HR & SpO2 Level Monitor| 140+ Watch Faces| Activity Tracker| Multiple Sports Modes| IP68 & 7 Days Battery Life(Active Black)",Electronics|WearableTechnology|SmartWatches,https://m.media-amazon.com/images/I/41rxRY5TDSL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/boAt-Wave-Lite-Smartwatch-Activity/dp/B09V12K8NT/ref=sr_1_15?qid=1672895748&s=electronics&sr=1-15
B01DEWVZ2C,599,999,0.4,4.1,192590,JBL C100SI Wired In Ear Headphones with Mic| JBL Pure Bass Sound| One Button Multi-function Remote| Angled Buds for Comfort fit (Black),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",https://m.media-amazon.com/images/I/31NnmYempPL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/JBL-C100SI-Ear-Headphones-Black/dp/B01DEWVZ2C/ref=sr_1_16?qid=1672895748&s=electronics&sr=1-16
B0BMGB3CH9,9499,11999,0.21,4.2,284,Samsung Galaxy M04 Dark Blue| 4GB RAM| 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,https://m.media-amazon.com/images/I/41kg-+XWoxL._SY300_SX300_.jpg,https://www.amazon.in/Samsung-Galaxy-Storage-MediaTek-Battery/dp/B0BMGB3CH9/ref=sr_1_17?qid=1672895748&s=electronics&sr=1-17
B08D77XZX5,599,2499,0.76,3.9,58162,PTron Tangentbeat in-Ear Bluetooth 5.0 Wireless Headphones with Mic| Enhanced Bass| 10mm Drivers| Clear Calls| Snug-Fit| Fast Charging| Magnetic Buds| Voice Assistant & IPX4 Wireless Neckband (Black),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",https://m.media-amazon.com/images/I/41KBaLUTYHL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Tangentbeat-Bluetooth-Headphones-Waterproof-Cancelation/dp/B08D77XZX5/ref=sr_1_18?qid=1672895748&s=electronics&sr=1-18
B09XB8GFBQ,8999,11999,0.25,4,12796,Redmi 10A (Charcoal Black| 4GB RAM| 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,https://m.media-amazon.com/images/I/41WpD4fqT4L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Redmi-Charcoal-Storage-Battery-Booster/dp/B09XB8GFBQ/ref=sr_1_19?qid=1672895748&s=electronics&sr=1-19
B07WG8PDCW,349,1299,0.73,4,14282,pTron Bullet Pro 36W PD Quick Charger| 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black),Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,https://m.media-amazon.com/images/I/41LZP1CmYRL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/PTron-Bullet-Pro-Lightweight-Smartphones/dp/B07WG8PDCW/ref=sr_1_20?qid=1672895748&s=electronics&sr=1-20
B07GPXXNNG,349,999,0.65,4.1,363713,boAt Bassheads 100 in Ear Wired Earphones with Mic(Taffy Pink),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",https://m.media-amazon.com/images/I/31J6I7SrLXL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Boat-BassHeads-100-Inspired-Earphones/dp/B07GPXXNNG/ref=sr_1_21?qid=1672895748&s=electronics&sr=1-21
B0BDYVC5TD,959,1800,0.47,4.4,67259,SanDisk Ultra?? microSDXC??? UHS-I Card| 128GB| 140MB/s R| 10 Y Warranty| for Smartphones,Electronics|Accessories|MemoryCards|MicroSD,https://m.media-amazon.com/images/I/413qMt0RdpL._SY300_SX300_QL70_ML2_.jpg,https://www.amazon.in/SanDisk-Ultra%C2%AE-microSDXCTM-Warranty-Smartphones/dp/B0BDYVC5TD/ref=sr_1_22?qid=1672895748&s=electronics&sr=1-22
B0BMGB2TPR,9499,11999,0.21,4.2,284,Samsung Galaxy M04 Light Green| 4GB RAM| 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,https://m.media-amazon.com/images/I/41IcuNkyrdL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Samsung-Galaxy-Storage-MediaTek-Battery/dp/B0BMGB2TPR/ref=sr_1_23?qid=1672895748&s=electronics&sr=1-23
B08MC57J31,1499,2499,0.4,4.3,15970,MI 10000mAh Lithium Ion| Lithium Polymer Power Bank Pocket Pro with 22.5 Watt Fast Charging| Dual Input Ports(Micro-USB and Type C)| Triple Output Ports| (Black),Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,https://m.media-amazon.com/images/I/41J2W8DASzS._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Pocket-10000mAh-Triple-Charging-Delivery/dp/B08MC57J31/ref=sr_1_24?qid=1672895748&s=electronics&sr=1-24
B08HVL8QN3,1149,2199,0.48,4.3,178912,Mi 10000mAH Li-Polymer| Micro-USB and Type C Input Port| Power Bank 3i with 18W Fast Charging (Midnight Black),Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,https://m.media-amazon.com/images/I/21luyw7JrrL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/10000mAH-Li-Polymer-Power-Charging-Midnight/dp/B08HVL8QN3/ref=sr_1_25?qid=1672895755&s=electronics&sr=1-25
B0746JGVDS,349,999,0.65,3.9,46399,ELV Car Mount Adjustable Car Phone Holder Universal Long Arm| Windshield for Smartphones - Black,Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles,https://m.media-amazon.com/images/I/41ZK4aM4zgL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Adjustable-Holder-Universal-Windshield-Smartphones/dp/B0746JGVDS/ref=sr_1_26?qid=1672895755&s=electronics&sr=1-26
B08VFF6JQ8,1219,1699,0.28,4.4,8891,Samsung 25W USB Travel Adapter for Cellular Phones - White,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,https://m.media-amazon.com/images/I/21uXmiH98wL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Samsung-25W-Travel-Adapter/dp/B08VFF6JQ8/ref=sr_1_27_mod_primary_new?qid=1672895755&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-27
